"index","kind","name","time","add_flops","div_flops","comp_flops","exp_flops","mad_flops","input_channel","input_height","input_width","output_channel","output_height","output_width","function","kernel_1","kernel_2","stride_1","stride_2","dilation_1","dilation_2","mad/time"
97,"Elementwise","5_1/1/relu5_1_expand",808.,0,0,319872,0,0,816,14,14,816,14,14,"NeuralNetworks`Private`ScalarFunctionObject[{NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[3], <|NeuralNetworks`Private`ScalarSymbol[2] -> {Max, 0., NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[3] -> {Min, 6., NeuralNetworks`Private`ScalarSymbol[2]}|>]","","","","","","",0.
106,"Elementwise","5_2/1/relu5_2_expand",810.,0,0,319872,0,0,816,14,14,816,14,14,"NeuralNetworks`Private`ScalarFunctionObject[{NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[3], <|NeuralNetworks`Private`ScalarSymbol[2] -> {Max, 0., NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[3] -> {Min, 6., NeuralNetworks`Private`ScalarSymbol[2]}|>]","","","","","","",0.
115,"Elementwise","5_3/1/relu5_3_expand",811.,0,0,319872,0,0,816,14,14,816,14,14,"NeuralNetworks`Private`ScalarFunctionObject[{NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[3], <|NeuralNetworks`Private`ScalarSymbol[2] -> {Max, 0., NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[3] -> {Min, 6., NeuralNetworks`Private`ScalarSymbol[2]}|>]","","","","","","",0.
135,"Elementwise","6_2/2/relu6_2_dwise",397.,0,0,131712,0,0,1344,7,7,1344,7,7,"NeuralNetworks`Private`ScalarFunctionObject[{NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[3], <|NeuralNetworks`Private`ScalarSymbol[2] -> {Max, 0., NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[3] -> {Min, 6., NeuralNetworks`Private`ScalarSymbol[2]}|>]","","","","","","",0.
126,"Elementwise","6_1/2/relu6_1_dwise",399.,0,0,131712,0,0,1344,7,7,1344,7,7,"NeuralNetworks`Private`ScalarFunctionObject[{NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[3], <|NeuralNetworks`Private`ScalarSymbol[2] -> {Max, 0., NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[3] -> {Min, 6., NeuralNetworks`Private`ScalarSymbol[2]}|>]","","","","","","",0.
144,"Elementwise","6_3/2/relu6_3_dwise",405.,0,0,131712,0,0,1344,7,7,1344,7,7,"NeuralNetworks`Private`ScalarFunctionObject[{NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[3], <|NeuralNetworks`Private`ScalarSymbol[2] -> {Max, 0., NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[3] -> {Min, 6., NeuralNetworks`Private`ScalarSymbol[2]}|>]","","","","","","",0.
141,"Elementwise","6_3/1/relu6_3_expand",450.,0,0,131712,0,0,1344,7,7,1344,7,7,"NeuralNetworks`Private`ScalarFunctionObject[{NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[3], <|NeuralNetworks`Private`ScalarSymbol[2] -> {Max, 0., NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[3] -> {Min, 6., NeuralNetworks`Private`ScalarSymbol[2]}|>]","","","","","","",0.
132,"Elementwise","6_2/1/relu6_2_expand",452.,0,0,131712,0,0,1344,7,7,1344,7,7,"NeuralNetworks`Private`ScalarFunctionObject[{NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[3], <|NeuralNetworks`Private`ScalarSymbol[2] -> {Max, 0., NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[3] -> {Min, 6., NeuralNetworks`Private`ScalarSymbol[2]}|>]","","","","","","",0.
123,"Elementwise","6_1/1/relu6_1_expand",456.,0,0,131712,0,0,1344,7,7,1344,7,7,"NeuralNetworks`Private`ScalarFunctionObject[{NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[3], <|NeuralNetworks`Private`ScalarSymbol[2] -> {Max, 0., NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[3] -> {Min, 6., NeuralNetworks`Private`ScalarSymbol[2]}|>]","","","","","","",0.
149,"Elementwise","6_4/relu6_4",545.,0,0,175616,0,0,1792,7,7,1792,7,7,"NeuralNetworks`Private`ScalarFunctionObject[{NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[3], <|NeuralNetworks`Private`ScalarSymbol[2] -> {Max, 0., NeuralNetworks`Private`ScalarSymbol[1]}, NeuralNetworks`Private`ScalarSymbol[3] -> {Min, 6., NeuralNetworks`Private`ScalarSymbol[2]}|>]","","","","","","",0.
150,"Pooling","pool6",329.,87808,0,0,0,0,1792,7,7,1792,1,1,"Mean",7,7,1,1,"","",0.
152,"Reshape","reshape",164.,0,0,0,0,0,1001,1,1,1001,"","","","","","","","","",0.
153,"Softmax","prob_softmax",198.,1001,1001,0,1001,0,1001,"","",1001,"","","","","","","","","",0.
25,"Threading","3_1/4",591.,200704,0,0,0,0,32,56,56,32,56,56,"Plus","","","","","","",0.
42,"Threading","4_1/4",336.,75264,0,0,0,0,48,28,28,48,28,28,"Plus","","","","","","",0.
51,"Threading","4_2/4",346.,75264,0,0,0,0,48,28,28,48,28,28,"Plus","","","","","","",0.
68,"Threading","4_4/4",264.,34496,0,0,0,0,88,14,14,88,14,14,"Plus","","","","","","",0.
86,"Threading","4_6/4",266.,34496,0,0,0,0,88,14,14,88,14,14,"Plus","","","","","","",0.
77,"Threading","4_5/4",271.,34496,0,0,0,0,88,14,14,88,14,14,"Plus","","","","","","",0.
112,"Threading","5_2/4",308.,53312,0,0,0,0,136,14,14,136,14,14,"Plus","","","","","","",0.
103,"Threading","5_1/4",310.,53312,0,0,0,0,136,14,14,136,14,14,"Plus","","","","","","",0.
129,"Threading","6_1/4",228.,21952,0,0,0,0,224,7,7,224,7,7,"Plus","","","","","","",0.
138,"Threading","6_2/4",273.,21952,0,0,0,0,224,7,7,224,7,7,"Plus","","","","","","",0.
